id,title,author,date,url,description,type,tags,skills,data_skills
127923,4 Tips for Dataset Curation for NLP Projects,Paul Barba,2021-05-28,https://www.kdnuggets.com/2021/05/4-tips-dataset-curation-nlp-projects.html,"You have heard it before, and you will hear it again. It's all about the data. Curating the right data is also so important than just curating any data. When dealing with text data, many hard-earned lessons have been learned by others over the years, and here are four data curation tips that you should be sure to follow during your next NLP project.",tutorials,"Data Preparation, Lexalytics, NLP, Project",Data Preparation; Dataset; Natural Language Processing (NLP),Data Cleansing / Preparation; NLP
127967,Supercharge Your Machine Learning Experiments with PyCaret and Gradio,Moez Ali,2021-05-31,https://www.kdnuggets.com/2021/05/supercharge-machine-learning-experiments-pycaret-gradio.html,A step-by-step tutorial to develop and interact with machine learning pipelines rapidly.,tutorials,"Deployment, Machine Learning, Pipeline, PyCaret, Python",Machine Learning; Python; Radio,Python Programming
127997,Top 4 Data Extraction Tools,Zoltan Bettenbuk,2021-05-31,https://www.kdnuggets.com/2021/05/top-4-data-extraction-tools.html,"Data extraction tools give you the boost you need for gathering information from a multitude of data sources. These four data extraction tools will help liberate you from manual data entry, understand complex documents, and simplify the data extraction process.",tutorials,"Data Preparation, import.io, Web Scraping",Data Preparation; Sentry; Web Scraping,Data Cleansing / Preparation
128010,Make Pandas 3 Times Faster with PyPolars,Satyam Kumar,2021-05-31,https://www.kdnuggets.com/2021/05/pandas-faster-pypolars.html,Learn how to speed up your Pandas workflow using the PyPolars library.,tutorials,"Pandas, Performance, Python",Pandas; Python,Python Programming
127598,How to Create and Deploy a Simple Sentiment Analysis App via API,Matthew Mayo,2021-06-01,https://www.kdnuggets.com/2021/06/create-deploy-sentiment-analysis-app-api.html,"In this article we will create a simple sentiment analysis app using the HuggingFace Transformers library, and deploy it using FastAPI.",tutorials,"FastAPI, Hugging Face, NLP, Python, Sentiment Analysis, Transformer",Application Programming Interface (API); Natural Language Processing (NLP); Python; Sentiment Analysis; Transformer,NLP; Python Programming
128024,Overcoming the Simplicity Illusion with Data Migration,Yancy Blum,2021-06-01,https://www.kdnuggets.com/2021/06/overcoming-simplicity-illusion-data-migration.html,What’s the key to a smooth data migration experience? It comes down to this primary issue: whether or not you can rapidly determine your dataset composition.,opinions,"Data Management, Metadata",Data Management; Dataset,
128036,How I Doubled My Income with Data Science and Machine Learning,Terence Shin,2021-06-01,https://www.kdnuggets.com/2021/06/double-income-data-science-machine-learning.html,"Many career opportunities exist in the ever-expanding domain of data. Finding your place -- and finding your salary -- is largely up to your dedication, focus, and drive to learn. If you are an aspiring Data Scientist or have already started your professional journey, there are multiple strategies for maximizing your earning potential.",opinions,"Career Advice, Data Science, Data Science Skills, Machine Learning, Salary",Data Science; Machine Learning,
128088,How to Make Python Code Run Incredibly Fast,Pralabh Saxena,2021-06-02,https://www.kdnuggets.com/2021/06/make-python-code-run-incredibly-fast.html,"In this article, I have explained some tips and tricks to optimize and speed up Python code.",tutorials,"Optimization, Performance, Programming, Python",Programming; Python,Python Programming
128099,Machine Learning Model Interpretation,Himanshu Sharma,2021-06-02,https://www.kdnuggets.com/2021/06/machine-learning-model-interpretation.html,Read this overview of using Skater to build machine learning visualizations.,tutorials,"Explainability, Interpretability, Machine Learning, Python",Machine Learning; Python; Visualization,Python Programming; Visualizations
128116,Stop (and Start) Hiring Data Scientists,Ian Xiao,2021-06-02,https://www.kdnuggets.com/2021/06/hiring-data-scientists.html,"Large companies are losing many data scientists to smaller companies, so what should executives and managers do? These three “stop & start” tactics can improve talent retention, and help define a new way of recruiting and working for the Data Science field.",tutorials,"Attrition, Career, Data Scientist, Hiring",Closing; Data Science; Recruiting,
128145,Will There Be a Shortage of Data Science Jobs in the Next 5 Years?,Pranjal Saxena,2021-06-03,https://www.kdnuggets.com/2021/06/shortage-data-science-jobs-5-years.html,The data science workflow is getting automated day by day.,opinions,"Automation, Career Advice, Data Science, Data Scientist",Automation; Data Science; Shortage,
128153,BigQuery vs Snowflake: A Comparison of Data Warehouse Giants,Anji Velagana,2021-06-03,https://www.kdnuggets.com/2021/06/bigquery-snowflake-comparison-data-warehouse-giants.html,In this article we are going to compare the two topmost data warehouses: BigQuery and Snowflake.,opinions,"BigQuery, Data Warehouse, Snowflake",Google BigQuery,
128167,How a Data Scientist Should Communicate with Stakeholders,Nate Rosidi,2021-06-03,https://www.kdnuggets.com/2021/06/data-scientist-communicate-stakeholders.html,"Effective and collaborative communication with stakeholders is a skill that can help you survive in your role as a Data Scientist at your organization. Learn how to master this interaction, and you will perform your job better, see improved outcomes from your projects, and grow in your capabilities and career.",tutorials,"Advice, Communication, Data Science Skills, Data Scientist",Communication; Data Science,
128182,10 Deadly Sins of Machine Learning Model Training,"Sandeep Uttamchandani, Ph.D.",2021-06-04,https://www.kdnuggets.com/2021/06/10-deadly-sins-machine-learning-model-training.html,These mistakes are easy to overlook but costly to redeem.,tutorials,"Machine Learning, Modeling, Training",Machine Learning; Modelling; Training,
128193,Beyond Brainless AI with a Feature Store,Jim Dowling,2021-06-04,https://www.kdnuggets.com/2021/06/ai-with-feature-store.html,"AI-powered products that are limited to the data available within its application are like jellyfish: its autonomic system makes it functional, but it lacks a brain. However, you can evolve your models with data enriched ""brains"" through the help of a feature store.",tutorials,"AI, Data Engineering, Feature Store, Machine Learning",Artificial Intelligence (AI); Data Engineering; Machine Learning,AI
128204,5 Tasks To Automate With Python,Dylan Roy,2021-06-04,https://www.kdnuggets.com/2021/06/5-tasks-automate-python.html,"Here are 5 tasks you can automate with Python, and how to do it.",tutorials,"Automation, Programming, Python",Automation; Programming; Python,Python Programming
128225,PyCaret 101: An introduction for beginners,Moez Ali,2021-06-07,https://www.kdnuggets.com/2021/06/pycaret-101-introduction-beginners.html,This article is a great overview of how to get started with PyCaret for all your machine learning projects.,tutorials,"Machine Learning, PyCaret, Python",Machine Learning; Python,Python Programming
128254,How to Fine-Tune BERT Transformer with spaCy 3,Walid Amamou,2021-06-07,https://www.kdnuggets.com/2021/06/fine-tune-bert-transformer-spacy.html,A step-by-step guide on how to create a knowledge graph using NER and Relation Extraction.,tutorials,"BERT, Knowledge Graph, NLP, Python, spaCy, Transformer",Graph; Natural Language Processing (NLP); Python; Transformer,NLP; Python Programming
128270,5 Data Science Open-source Projects You Should Consider Contributing to,Sara Metwalli,2021-06-07,https://www.kdnuggets.com/2021/06/5-data-science-open-source-projects-contribute.html,"As you prepare to interview for a position in data science or are looking to jump to the next level, now is the time to enhance your skills and your resume with by working on rea, open-source projects. Here, we suggest a great selection of projects you can contribute to and help build something awesome, so, all you need to do choose one and tackle it head on.",tutorials,"Caffe, Data Science, Data Science Skills, GitHub, Google, Machine Learning, Open Source",Caffe; Data Science; Github; Machine Learning; Selection,Github
128294,5 Tips for Picking an Edge AI Platform,Erik Ottem,2021-06-08,https://www.kdnuggets.com/2021/06/5-tips-edge-ai-platform.html,Edge Analytics isn’t just coding and tools.  The different environment outside the datacenter or cloud means a purpose built platform is the best way to deliver consistent results.  We discuss 5 different considerations for an edge platform to support your training and deployment.,opinions,"AI, Analytics, Platform",Analytical; Artificial Intelligence (AI); Coding; Platform; Training,AI
128321,This Data Visualization is the First Step for Effective Feature Selection,Benjamin Obi Tayo,2021-06-08,https://www.kdnuggets.com/2021/06/data-visualization-feature-selection.html,"Understanding the most important features to use is crucial for developing a model that performs well. Knowing which features to consider requires experimentation, and proper visualization of your data can help clarify your initial selections. The scatter pairplot is a great place to start.",tutorials,"Data Visualization, Feature Selection, Statistics, Stocks",Data Visualization; Feature Selection; Statistics; Visualization,Statistics; Visualizations
