id,title,url,published_date,updated_date,content,author,skills
1.65e+19,"iCubed Seminar: Paul Ardis, GE Research - The <b>Data Science</b> Institute at Columbia University",https://datascience.columbia.edu/event/icubed-seminar-paul-ardis-ge-research/,2021-09-15 02:28:41+00:00,2021-09-15 02:28:41+00:00,"Join to learn about real-world uses of <b>data science</b> and opportunities ... Industry Engagement and Outreach Officer, The <b>Data Science</b> Institute&nbsp;...",,Administration; Aerospace; Artificial Intelligence (AI); Automation; Big Data; Blockchain; Business Analysis; Business Analytics; Communication; Computational Social Science; Computing; Cybersecurity; Data Science; Email; Entrepreneurship; Epistemology; Equity; Finance; Healthcare; Innovation; Leadership; Lexis; Links; Machine Learning; Management; Media; News; Newsletters; Outreach; Poster; Privacy; Research
4.36e+18,UI professor uses <b>machine learning</b> to indicate a body shape-income relationship - The Daily Iowan,https://dailyiowan.com/2021/09/14/university-of-iowa-professor-uses-machine-learning-to-indicate-a-body-shape-income-relationship/,2021-09-15 02:36:47+00:00,2021-09-15 02:36:47+00:00,UI professor uses <b>machine learning</b> to indicate a body shape-income relationship. University of Iowa professor Suyong Song and University of&nbsp;...,,Advertising; Algorithm; Arts; Budget; Communication; Complexity; Correlation; Data Science; Economic Model; Economics; Editor; Email; Facebook; Instagram; LeSS; Leadership; Literature; Machine Learning; Music; News; Newsletters; Politics; Presentation; Public Health; Publishing; Reporting; Research; Socioeconomics; Sports; Statistics; Twitter; User Interface (UI); Video; Virtual Intelligence; Windows; WordPress; Youtube
2.64e+17,UI professor uses machine learning to indicate a body shape-income relationship - The Daily Iowan,https://dailyiowan.com/2021/09/14/university-of-iowa-professor-uses-machine-learning-to-indicate-a-body-shape-income-relationship/,2021-09-15 02:36:47+00:00,2021-09-15 02:36:47+00:00,"Steven Baek, an associate professor of <b>data science</b> at the University of Virginia and founder of the UI Visual Intelligence Laboratory,&nbsp;...",,Advertising; Algorithm; Arts; Budget; Communication; Complexity; Correlation; Data Science; Economic Model; Economics; Editor; Email; Facebook; Instagram; LeSS; Leadership; Literature; Machine Learning; Music; News; Newsletters; Politics; Presentation; Public Health; Publishing; Reporting; Research; Socioeconomics; Sports; Statistics; Twitter; User Interface (UI); Video; Virtual Intelligence; Windows; WordPress; Youtube
1.06e+19,Data science hasn&#39;t fixed its huge gender pay gap | VentureBeat,https://venturebeat.com/2021/09/14/data-science-hasnt-fixed-its-huge-gender-pay-gap/,2021-09-15 03:56:15+00:00,2021-09-15 03:56:15+00:00,"“Given the shortage of qualified employees in fields like data science, <b>machine learning</b>, and AI, companies that are serious about building out their&nbsp;...",,Analytical; Apache Spark; Artificial Intelligence (AI); Augmented Reality (AR); Automation; Autoregressive (AR) Model; Big Data; Computer Vision; Cookies; Data Science; Employee Learning; Golang; H2O; Image; Information Technology (IT); Innovation; Knime; LeSS; LinkedIn; Machine Learning; Market; Marketing; Media; Microsoft Access; Microsoft Publisher; Mobile Security; Natural Language Processing (NLP); Networking; News; Newsletters; Platform; Privacy; Programming Tool; PyTorch; Python; Research; Robotics; Rust; Scala; Scikit-learn; Sentry; Shortage; Sports; Statistics; TensorFlow; Training; Transformer; Transportation; Video; Virtual Reality (VR); eCommerce
1.17e+19,<b>Machine Learning</b> &amp; Big Data Analytics Education Market - Stillwater Current,https://www.stillwatercurrent.com/machine-learning-big-data-analytics-education-market-data-and-resources-for-business-and-industry/,2021-09-15 04:18:45+00:00,2021-09-15 04:18:45+00:00,"Global <b>Machine Learning</b> &amp; Big Data Analytics Education Industry Production, Sales and Consumption Status and Prospects Professional Market&nbsp;...",,Big Data Analysis; Big Data Analytics; Chemical; Dashboard; Economic Systems; Economics; Electronics; Email; Facebook; Forecasting; Health Science; Innovation; LinkedIn; Machine Learning; Manufacturing; Market Analysis; Market Research; Marketing Research; Mergers and Acquisitions (M&A); Methodology; Microsoft; Microsoft Outlook; Platform; Public Relations (PR); Sales; Semiconductors; Service Management; Statistics; Telegram; Training; Twitter
1.04e+19,Fusionex Signs MoU with Alliance Islamic Bank to Accelerate SMEs&#39; Halal Business Growth,https://finance.yahoo.com/news/fusionex-signs-mou-alliance-islamic-230000368.html,2021-09-19 22:52:30+00:00,2021-09-19 22:52:30+00:00,"PETALING JAYA, Malaysia, September 19, 2021--(BUSINESS WIRE)--<b>Artificial Intelligence</b> and Big Data technology market leader Fusionex recently signed an MoU&nbsp;...",,.NET Framework; Array; Artificial Intelligence (AI); Big Data Analysis; Big Data Analytics; Blogging; Bond; Business Intelligence (BI); Calendar; Collaboration; Communication; Complexity; Cryptocurrency; Currency; Dashboard; Data Management; Data Visualization; Database; Design; Electronics; Entertainment; Equity; Finance; Financial Services; Healthcare; History; Information Technology (IT); Innovation; Insurance; Internet of Things (IoT); Investment; Language Learning; Lexis; Machine Learning; Marketing; Medium; Metals; Microsoft; Microsoft Access; Network; Networking; News; Oil and Gas; Platform; Politics; Rally; Real Estate; Research and Development (R&D); Router; Sales; Salesforce; Sharia; Sports; Stock Market; Subject Matter Expert (SME); Table; Tableau; Transformer; Video; Visualization; Working Capital
1.14e+19,Honor and Microsoft have teamed up to build new <b>artificial intelligence</b> devices - TheDigitalHacker,https://thedigitalhacker.com/honor-and-microsoft-have-teamed-up-to-build-new-artificial-intelligence-devices/,2021-09-19 18:33:15+00:00,2021-09-19 18:33:15+00:00,Honor and Microsoft have teamed up to build new <b>artificial intelligence</b> devices. Riya 19/09/2021. 1. microsoft. To expand the footprint in Microsoft cloud&nbsp;...,,Artificial Intelligence (AI); Collaboration; Computing; Cybersecurity; Email; Entertainment; Facebook; Hardware; Innovation; Instagram; Market; Marketing; Microsoft Access; Microsoft Azure; Music; News; Operating System; Password; Platform; Privacy; Processor; Publishing; Ransomware; Security; Telegram; Translation; Twitter; Windows
1.15e+19,Can apps manage our chronic health conditions? - BBC News,https://www.bbc.com/news/business-58556777,2021-09-19 23:03:45+00:00,2021-09-19 23:03:45+00:00,"The 55-year-old, from Stockholm, says it&#39;s all thanks to a Swedish app that uses <b>artificial intelligence</b> to create bespoke exercise plans designed to help&nbsp;...",,.NET Framework; Artificial Intelligence (AI); Arts; Computer Science; Cookies; Digital Literacy; Economics; Entertainment; Entrepreneurship; Healthcare; History; Image; Innovation; Insurance; Internet; Investment; Lasso; Market; Marketing; Microsoft Access; Music; News; Newsletters; Patient Care; Platform; Population; Privacy; Rally; Repetition; Research; Selection; Sports; Training; Transformer; Video
1.19e+19,Safety-minded feds want Tesla to pump the brakes on Full Self-Driving - Mashable,https://mashable.com/article/tesla-full-self-driving-ntsb-recommendation-safety,2021-09-19 16:56:16+00:00,2021-09-19 16:56:16+00:00,"These features, which are powered by <b>machine learning</b>, are built to get smarter over time as Tesla&#39;s fleet of vehicles spends more time on the road.",,Blink; Branding; Communication; Cybercrime; Cybersecurity; Electronics; Entertainment; Instagram; Internet; Machine Learning; Marketing; Newsletters; Privacy; Processor; Robot; Social Media; Sustainability; Telegram; TikTok; Time Management; Transportation; Video
1.21e+19,Network Security Market 2021 - Datamation,https://www.datamation.com/security/network-security-market-2021/,2021-09-19 16:52:30+00:00,2021-09-19 16:52:30+00:00,"More recently, the network detection and response (NDR) category has emerged to describe solutions that utilize artificial intelligence (AI)/<b>machine learning</b> (&nbsp;...",,Analysis; Analytical; Anomaly Detection; Architecture; Artificial Intelligence (AI); Assembly; Automation; Automotive; Big Data; Business Ethics; Classification; Cloud Application; Complexity; Computing; Control System; Cybersecurity; Data Acquisition; Data Security; Email; Enterprise Resource Planning (ERP); Facebook; Firewall; Gradle; Information Technology (IT); Infrastructure as a Service (IaaS); Innovation; Internet of Things (IoT); Machine Learning; Malware; Management; Manufacturing; Market; Microsoft Access; Network Security; Password; Platform; Privacy; Ransomware; Twitter; Virtual Machine; Vmware; Vulnerability; Youtube
1.22e+19,Doctors to use remotely controlled robot to assess care home residents - Yahoo Sport UK,https://uk.sports.yahoo.com/news/doctors-remotely-controlled-robot-assess-230100207.html,2021-09-19 23:03:45+00:00,2021-09-19 23:03:45+00:00,... will use technology pioneered by The National Robotarium at Heriot-Watt University in Edinburgh and uses <b>machine learning</b> and artificial intelligence.,,Cookies; Golang; IP Address; Intellectual Property (IP); Internet Protocol (IP); Media; Microsoft Access; Privacy; Product Development
1.24e+19,Dubber acquires world class AI technology company Notiv - PR Newswire,https://www.prnewswire.com/news-releases/dubber-acquires-world-class-ai-technology-company-notiv-301380051.html,2021-09-19 23:48:45+00:00,2021-09-19 23:48:45+00:00,"Adds advanced technology capabilities in real-time transcription, <b>artificial intelligence</b>, and advanced natural language processing.",,Accounting; Accounts Payable; Advertising; Aerospace; Agriculture; Airlines; Analysis; Artificial Intelligence (AI); Automotive; Aviation; Banking; Biotechnology; Blockchain; Blogging; Bond; C; Casino; Chemical; Cloud Computing; Communication; Competition; Computer Hardware; Computer Worm; Construction; Cookies; Cryptocurrency; Data Analytics; Data Privacy; Data Science; Dentistry; Differentiation; Economics; Electronic Design Automation; Electronics; Email; Engineering; English; Entertainment; Equity; Financial Services; Gambling; German; Golang; Human Resource (HR); Information Security; Insurance; Internet Protocol (IP); Internet of Things (IoT); Investment; Italian; Key Management; Law; Leadership; Logistics; Machinery; Manufacturing; Market; Medicine; Metals; Microsoft Access; Mining; Motion Pictures; Music; Nanotechnology; Natural Language Processing (NLP); Network; News; Oil and Gas; Outsourcing; Peripheral; Pharmaceutics; Platform; Play; Product Marketing; Product Roadmap; Public Relations (PR); Publishing; Radio; Real Estate; Research; Retail; Russian; Sales; Searching; Semiconductors; Signal Processing; Social Media; Software as a Service (SaaS); Sorting; Sports; Telecommunication; Television; Textiles; Trade; Translation; Transportation; VOIP; Venture Capiral; Venture Capital (VC); Video; eCommerce
1.28e+17,Artificial Intelligence course the next big thing - Telangana Today,https://telanganatoday.com/artificial-intelligence-course-the-next-big-thing,2021-09-19 18:22:30+00:00,2021-09-19 18:22:30+00:00,"... Hyderabad, has also introduced new AI courses for their engineering students, which are paired with cyber security, <b>machine learning</b> and data science.",,Artificial Intelligence (AI); Data Science; Deep Learning; Email; Engineering; English; Entertainment; Facebook; Finance; Golang; Healthcare; Image Processing; Innovation; Investment; Machine Learning; Manufacturing; Natural Language Processing (NLP); Neural Network; News; Password; Property; Research and Development (R&D); Robot; Robotics; Security; Sports; Telegram; Twitter; Video; Youtube
1.3e+19,"Justice, Equity, And Fairness: Exploring The Tense Relationship Between <b>Artificial</b> ... - Forbes",https://www.forbes.com/sites/anniebrown/2021/09/19/justice-equity-and-fairness-exploring-the-tense-relationship-between-artificial-intelligence-and-the-law-with-joilson-melo/,2021-09-20 01:30:00+00:00,2021-09-20 01:30:00+00:00,How <b>artificial intelligence</b> is impacting our laws and what we can expect for future technology/legal interactions. The conversation surrounding the relationship&nbsp;...,,Administration; Aerospace; Amazon Web Service (AWS); Analysis; Analytical; Artificial Intelligence (AI); Arts; Banking; Big Data; Blockchain; Business Strategy; Closing; Computer Vision; Cybersecurity; Design; Electronics; Emotional Intelligence (EQ); Empathy; Entertainment; Facebook; Finance; Golang; Google Cloud Platform (GCP); Healthcare; Innovation; Insurance; Internet; Investment; Law; LeSS; Leadership; Legal Systems; LinkedIn; Logistics; Machine Learning Algorithm; Management; Manufacturing; Market; Network; Newsletters; Platform; Politics; Privacy; Private Equity; Profiling; Real Estate; Recommendations AI; Reinforcement Learning; Research; Retail; SAP; Security; Selection; Social Media; Sports; Sustainability; Tableau; Temporal Difference (TD) Learning; Transportation; Twitter; Uncertainty; Venture Capiral; Venture Capital (VC); Video
