id,title,channel,url,published_date,description,relevance,data_skills,skills
UWvRG5BkuNs,Excel Lecture 1 | Excel for Beginners ( हिंदी ) | Excel Tutorials By CA Neeraj Arora,Excel for Beginners,https://youtube.com/watch?v=UWvRG5BkuNs,2019-07-25T04:30:01Z,"excel #excelforbegineers #neerajarora जय हिंद दोस्तों, इस विडीओ मैं हम सीखेंगे Excel के बेसिक्स। Hello everyone this is the first video of ...",30.0,Excel,Android; Finance; Instagram; Microsoft Access; Microsoft Excel; Microsoft Office; Telegram; Video; Youtube; iOS
UY6xbrcViVw,AI Inspection: Machine Learning / Computer Vision for Visual Defect Detection,MobiDev,https://youtube.com/watch?v=UY6xbrcViVw,2020-01-13T11:05:28Z,Watch how AI visual inspection operates. Learn more at https://mobidev.biz/blog/ai-visual-inspection-deep-learning-computer-vision-defect-detection AI Visual ...,27.0,Computer Vision,Accuracy; Artificial Intelligence (AI); Blogging; Classification; Computer Vision; Consulting; Deep Learning; Image; Imagine; Machine Learning; Manufacturing; Medicine; Network Architecture; Neural Network; Object Detection; Quality Management; Retail; Semantics; Transportation
UgUGiAHmi8I,SQL Training - Structured Query Language Tutorial - Overview of a Database Lesson,TeachUComp,https://youtube.com/watch?v=UgUGiAHmi8I,2014-05-22T17:12:24Z,FREE Course! Click: https://www.teachucomp.com/free Learn about databases in SQL - Structured Query Language at www.teachUcomp.com. Get the complete ...,27.0,Structured Query Language (SQL),Database; Structured Query Language (SQL); Training; jQuery
Ugn9DfGpZRg,MongoDB Architecture | MongoDB Tutorial | MongoDB Full Course For Beginners | Intellipaat,Intellipaat,https://youtube.com/watch?v=Ugn9DfGpZRg,2021-03-17T18:15:16Z,"Intellipaat MongoDB course: https://intellipaat.com/mongodb-training/ In this MongoDB Tutorial video, you will learn what is database and types of databases, ...",26.0,MongoDB,Architecture; Big Data; Blogging; Facebook; Instagram; Investigational New Drug (IND); JavaScript Object Notation (JSON); LinkedIn; Microsoft Access; MongoDB; NoSQL; Python; Regular Expressions; Relational Database; Structured Query Language (SQL); Telegram; Training; Twitter; Video; Web Development
UhVn2WrzMnI,Unsupervised Learning | Clustering and Association Algorithms in Machine Learning | @edureka!,edureka!,https://youtube.com/watch?v=UhVn2WrzMnI,2019-12-06T04:38:48Z,Machine Learning Training with Python: https://www.edureka.co/machine-learning-certification-training *** This Edureka video on 'Unsupervised Learning' goes ...,13.5,Unsupervised Machine Learning; Supervised Machine Learning,Artificial Intelligence (AI); Azure Machine Learning; Clustering; Computer Science; Data Analysis; Data Science; Decision Tree; Dimensionality Reduction; Facebook; Gradle; Information Science; Instagram; Investigational New Drug (IND); LinkedIn; Machine Learning Algorithm; Mathematics; Model Evaluation; Naïve Bayes; Predictive Model; Predictive Modelling; Processing; Programming Language Theory; Python; Random Forest; Regression; Reinforcement Learning; Statistics; Supervised Learning; Technical Support; Time Series; Training; Twitter; Unsupervised Learning; Video
Ukg_U3CnJWI,Learn JavaScript in 12 Minutes,Jake Wright,https://youtube.com/watch?v=Ukg_U3CnJWI,2014-08-05T14:30:15Z,"Learn the fundamental features of JavaScript - the language used to add dynamic, interactive content to websites. I teach you how to get started with JavaScript, ...",6.0,JavaScript,.NET Framework; Array; Cascading Style Sheet (CSS); Facebook; HyperText Markup Language (HTML); Instagram; JavaScript; PHP; Text Editor; Twitter; Variable; Windows; Youtube
Umm1ZQ5ltZw,C++ Tutorial For Beginners in Hindi | C++ Programming | C++ Full Course | Great Learning,Great Learning,https://youtube.com/watch?v=Umm1ZQ5ltZw,2020-05-29T12:44:03Z,Learn software engineering from leading global universities and attain a software engineering certification. Become a software engineer by taking up the best ...,21.0,C++,Array; Artificial Intelligence (AI); Big Data Analysis; Big Data Analytics; C++; Cybersecurity; Data Science; Dataset; Decision Making; Hindi; Machine Learning; Management; Microsoft Access; Programming; Software Engineering; Variable; Video
UmnCZ7-9yDY,Java Tutorial for Beginners | Learn Java in 2 Hours,Apna College,https://youtube.com/watch?v=UmnCZ7-9yDY,2021-07-03T16:37:28Z,Link to Java Notes : https://docs.google.com/document/d/1oH3njzRKmyC_igBsCp4b2E3s7GrJdGfIilPAahDV5W8/edit?usp=sharing Timestamps 0:00 ...,9.0,Java,Arithmetic; Array; C++; Casting; Data Structure; Instagram; Java; Telegram; Variable; Youtube
UoA-vFVkl0c,High Impact Learning Dashboard,CorpU TV,https://youtube.com/watch?v=UoA-vFVkl0c,2018-07-20T03:14:48Z,,36.0,Dashboard,Dashboard
V-IIXC-31oc,Should I learn JavaScript in 2020,Telmo Sampaio,https://youtube.com/watch?v=V-IIXC-31oc,2020-01-22T19:24:51Z,"Today I'm bringing you some of the best reasons to learn JavaScript in 2020, let me know what you think about JavaScript in the comments!",35.0,JavaScript,JavaScript
V-e3Si8K0qE,Spark and Machine Learning on Kubernetes in AWS - Hands on webinar,AIEngineering,https://youtube.com/watch?v=V-e3Si8K0qE,2020-12-18T18:56:47Z,Link to channel for other videos and to subscribe - https://www.youtube.com/c/AIEngineeringLife You can find code used in this webinar here ...,37.0,SPARK,Amazon Web Service (AWS); Apache Spark; C; Facebook; Github; Kubernetes; Machine Learning; Management; Video; Youtube
V0u6bxQOUJ8,Pre-Modeling: Data Preprocessing and Feature Exploration in Python,Next Day Video,https://youtube.com/watch?v=V0u6bxQOUJ8,2016-05-10T03:57:10Z,April Chen http://mdp.cdm.depaul.edu/DePy2016/default/schedule Data preprocessing and feature exploration are crucial steps in a modeling workflow. In this ...,30.0,Data Preparation,Jupyter Notebook; Matplotlib; Modelling; Outliers; Python; Scikit-learn; Variable
V1iq00EYLZI,Learn Cloud Computing with AWS from Scratch | Cloud Computing Tutorial for Beginners | Intellipaat,Intellipaat,https://youtube.com/watch?v=V1iq00EYLZI,2020-01-06T14:15:38Z,Intellipaat cloud computing training: https://intellipaat.com/cloud-computing-essentials/ In this cloud computing tutorial for beginners you will learn cloud ...,18.0,Cloud Technologies,Amazon Web Service (AWS); Blogging; Cloud Service; Facebook; IBM Cloud Computing; Instagram; LinkedIn; Microsoft Access; Telegram; Training; Twitter; Video
V8eLdbKXGzk,Good Presentation VS Bad Presentation *,Project IDEA,https://youtube.com/watch?v=V8eLdbKXGzk,2017-05-15T19:32:58Z,"This video shows a student giving both a bad and a good presentation, he uses constructive feedback to improve his presentation skills. The video is used in the ...",23.0,Presentation,Presentation; Video
VJ6YdCuKsfw,C++ Tutorial Beginners | Learn C++ Programming | C++ Programming Full Course 2021,ByteBoard - VeDinesh Academy,https://youtube.com/watch?v=VJ6YdCuKsfw,2020-12-24T18:30:10Z,"C++ Tutorial Beginners , C++ Programming Full Course , c++ tutorial, programming, coding, c++ tutorial online, cpp tutorial, byteboard Enroll Udemy Course ...",31.0,C++,Arithmetic; Array; C++; Coding; Compiler; Computer Architecture; Google Forms; Instagram; Keynote; Microsoft Access; News; Object-Oriented Programming (OOP); Operating System; RStudio; Software Development Kit (SDK); Telegram; Twitter; Variable; Visual Studio; Writing
VPZD_aij8H0,1. Introduction to Statistics,MIT OpenCourseWare,https://youtube.com/watch?v=VPZD_aij8H0,2017-10-30T16:08:26Z,"NOTE: This video was recorded in Fall 2017. The rest of the lectures were recorded in Fall 2016, but video of Lecture 1 was not available. MIT 18.650 Statistics ...",14.0,Statistics,Accuracy; Mathematical Modelling; Statistics; Video
VScWqjS8uqw,NoSQL systems - Learn Data Analysis,Pham Huu Dat,https://youtube.com/watch?v=VScWqjS8uqw,2020-09-28T00:16:34Z,Link to this course on coursera( Special discount) ...,39.0,NOSQL,Apache Cassandra; Data Analysis; Data Modelling; Database; Graph; MongoDB; NoSQL; Operating System; Processing; Software Tool; Video; Virtual Machine; Vmware; iOS; jQuery
VUVqj7YsWmU,Introduction to Tableau | How Tableau Works | Tableau Training | Tableau Certification | Edureka,edureka!,https://youtube.com/watch?v=VUVqj7YsWmU,2018-04-19T13:20:36Z,"Tableau Certification Training : https://www.edureka.co/tableau-certification-training *** This Edureka video on ""Introduction to Tableau"" will tell you how ...",25.0,Tableau,Apache Hadoop; Big Data; Business Analysis; Business Intelligence (BI); Business Intelligence Testing; Dashboard; Data Analytics; Data Visualization; Facebook; Golang; Gradle; Information Technology (IT); LinkedIn; Marketing; R; Scripting; Tableau; Technical Support; Training; Twitter; Video; Visualization
VaA4N0JMvVw,Data Analytics for Beginners | Top 5 Must Know Tips for R Programming |,The Wiz Lo,https://youtube.com/watch?v=VaA4N0JMvVw,2019-04-13T21:31:42Z,"If you're a Data Analytics beginner, then kickstart your R programming & data science/analytics career by learning these Top 5 must know tips for R Script!",10.0,R,Data Analytics; Data Science; R
Vbgo03Se9ic,Learn Deep Learning from NVIDIA,Data Professor,https://youtube.com/watch?v=Vbgo03Se9ic,2020-09-28T07:08:29Z,"In this video, I walk you through an awesome learning resource for Deep Learning from the AI company NVIDIA. Stay until the end of the video for more details ...",16.0,Deep Learning,Artificial Intelligence (AI); Bioinformatics; Blogging; C; Coding; Construction; Data Science Tool; Deep Learning; Documentation; Editor; Facebook; Financial Services; Github; Golang; Google Colaboratory; Graphics Processing Unit (GPU); History; Inference; Instagram; LinkedIn; Links; Machine Learning; Market; Medium; Pandas; Python; R; Reinforcement Learning; Retail; Sales; Scikit-learn; Sequence; Shiny; Training; Twitter; Video; Youtube
VchuKL44s6E,Python As Fast as Possible - Learn Python in ~75 Minutes,Tech With Tim,https://youtube.com/watch?v=VchuKL44s6E,2020-10-04T15:00:06Z,This python tutorial aims to teach you python as fast as possible. This python speed course will cover all the fundamentals of python and give you a quick ...,16.0,Python,.NET Framework; Analytical; Arithmetic; Audio; Beats; Big Data; Github; Instagram; LinkedIn; Programming; Python; Social Media; Twitter; Variable; Video; Youtube; Zoom
VdmUk51j98k,Look &amp; Learn - Creating creating alerts from dashboard tiles,Looker,https://youtube.com/watch?v=VdmUk51j98k,2021-04-21T18:04:40Z,Set up an alert that will notify you when your data changes in a specified way.,34.0,Dashboard,Dashboard
VfC8uQGm5W8,Learn Desmos: Regressions,Desmos,https://youtube.com/watch?v=VfC8uQGm5W8,2015-09-04T18:35:35Z,"Here's a quick video tutorial on using regressions in the Desmos Graphing Calculator (https://www.desmos.com/calculator). You can find more how-to videos, ...",14.0,Regressions,Regression; Video
Vfo5le26IhY,Statistics for Data Science | Probability and Statistics | Statistics Tutorial | Ph.D. (Stanford),Great Learning,https://youtube.com/watch?v=Vfo5le26IhY,2019-12-20T07:17:27Z,Great Learning offers a range of extensive Data Science courses that enable candidates for diverse work professions in Data Science and other trending ...,6.0,Statistics,Apache Hadoop; Applied Mathematics; Artificial Intelligence (AI); Big Data; Correlation; Covariance; Cybersecurity; Data Analytics; Data Science; Dataset; Links; Machine Learning; Management; Microsoft Access; Normal Distribution; Poisson Distribution; Probability; Python; Quality Engineering; Research; Statistics; Tableau; Time Series Analysis; Training; Usability Engineering; Video; Youtube
Vl0H-qTclOg,Microsoft Excel Tutorial for Beginners - Full Course,freeCodeCamp.org,https://youtube.com/watch?v=Vl0H-qTclOg,2020-10-28T13:09:30Z,Lean how to use Microsoft Excel from the beginning by creating 6 real-world projects. Most of the content applies to Google Sheets as well. You will learn how to ...,3.0,Excel,C; Chart; Database; E Charts; Free Hand; Google Sheets; Graph; Microsoft Excel; News; Pivot Table; Problem Solving; Programming; Sales; Template; Video; Youtube
VmO0QgPCbZY,Hadoop Tutorial For Beginners | Hadoop Crash Course | Learn Hadoop From Scratch | Simplilearn,Simplilearn,https://youtube.com/watch?v=VmO0QgPCbZY,2020-07-27T12:35:04Z,"Big data is a field that has become immensely popular in the last decade. With vast amounts of data getting generated every second, companies are now looking ...",4.0,Hadoop,Algorithm; Analytical; Android; Apache Hive; Apache Impala; Apache Pig; Apache Spark; Apache Sqoop; Architecture; Banking; Big Data; Business Intelligence (BI); Cloudera; Configuration; Data Management; Database; Dataset; Facebook; File Format; HBase; Hadoop Distributed File System (HDFS); Human Resource Management; Information Technology (IT); Insurance; LinkedIn; MapReduce; Processing; Programming; Social Media; Structured Query Language (SQL); Table; Telecommunication; Testing; Training; Twitter; Video; eCommerce; iOS
Vo37mTulWsw,Learn about Spark and Azure Cosmos DB integration and use case,Azure Cosmos DB,https://youtube.com/watch?v=Vo37mTulWsw,2019-01-02T20:08:21Z,Learn about Spark and Azure Cosmos DB integration and use case.,48.0,SPARK,Apache Spark; Microsoft Azure
VpHI-1JANtQ,Learn To #Design an Impressive #Presentation Slide for #Clients in Microsoft Office PowerPoint PPT.,Creative Venus,https://youtube.com/watch?v=VpHI-1JANtQ,2017-08-23T18:57:10Z,CHECK OUT ONE OF THE MOST POPULAR PRESENTATION TEMPLATE DESIGN: https://www.youtube.com/watch?v=yApp85FOFsU PowerPoint is an ...,32.0,Presentation,Animation; C; Design; Facebook; Marketing; Microsoft Office 365; Microsoft PowerPoint; Presentation; Rally; Sales; Target Audience; Template; Training; Twitter; Video; Youtube
Vpuv9Cq41K0,Practical Statistics Full Course || Learn Statistics with Examples,My CS,https://youtube.com/watch?v=Vpuv9Cq41K0,2020-11-15T12:32:21Z,In this course you will learn about #statistics by solving statistical problem. Along the way you will solve statistics practice questions and learn their concepts.,48.0,Statistics,Statistics
Vqz2d7pTOV8,What is Power BI? (2021),Guy in a Cube,https://youtube.com/watch?v=Vqz2d7pTOV8,2021-01-14T16:00:18Z,"You have heard of Power BI, but not quite sure what it actually is. You probably come from Excel land and want to know more about how you can take your data ...",21.0,Power BI,Blogging; Business Intelligence (BI); Dashboard; Documentation; Facebook; Instagram; Leadership; Microsoft; Microsoft Excel; Microsoft Power BI; Platform; Training; Twitter
VuKIN9S8Ivs,A/B Testing Real-life Example: A Step by Step Walkthrough | Data Science Interview,Data Interview Pro,https://youtube.com/watch?v=VuKIN9S8Ivs,2021-06-10T15:12:25Z,"This is a comprehensive walkthrough of an A/B testing example. I will go through the details of designing A/B testing experiments, running experiments, and ...",5.0,AB Testing,A/B Testing; Data Science; Design; Golang; Youtube
